 4.80280E+01 -4.82122E+00
 4.83240E+01 -4.78666E+00
 4.86200E+01 -4.74039E+00
 4.89160E+01 -4.68512E+00
 4.92120E+01 -4.63236E+00
 4.95080E+01 -4.58625E+00
 4.98040E+01 -4.52674E+00
 5.01000E+01 -4.47589E+00
 5.03960E+01 -4.42411E+00
 5.06920E+01 -4.37837E+00
 5.09880E+01 -4.32732E+00
 5.12840E+01 -4.26034E+00
 5.15800E+01 -4.19278E+00
 5.18760E+01 -4.13959E+00
 5.21720E+01 -4.09274E+00
 5.24680E+01 -4.04133E+00
 5.27640E+01 -4.00821E+00
 5.30600E+01 -3.94755E+00
 5.33560E+01 -3.90511E+00
 5.36520E+01 -3.86978E+00
 5.39480E+01 -3.80713E+00
 5.42440E+01 -3.76217E+00
 5.45400E+01 -3.71915E+00
 5.48360E+01 -3.66879E+00
 5.51320E+01 -3.61488E+00
 5.54280E+01 -3.57816E+00
 5.57240E+01 -3.53785E+00
 5.60200E+01 -3.49849E+00
 5.63160E+01 -3.44224E+00
 5.66120E+01 -3.38625E+00
 5.69080E+01 -3.34863E+00
 5.72040E+01 -3.30080E+00
 5.75000E+01 -3.26429E+00
 5.77960E+01 -3.21629E+00
 5.80920E+01 -3.17416E+00
 5.83880E+01 -3.13674E+00
 5.86840E+01 -3.06675E+00
 5.89800E+01 -3.01908E+00
 5.92760E+01 -2.97641E+00
 5.95720E+01 -2.92204E+00
 5.98680E+01 -2.88219E+00
 6.01640E+01 -2.83302E+00
 6.04600E+01 -2.79186E+00
 6.07560E+01 -2.74681E+00
 6.10520E+01 -2.70978E+00
 6.13480E+01 -2.67934E+00
 6.16440E+01 -2.63205E+00
 6.19400E+01 -2.58771E+00
 6.22360E+01 -2.54146E+00
 6.25320E+01 -2.49403E+00
 6.28280E+01 -2.46108E+00
 6.31240E+01 -2.42014E+00
 6.34200E+01 -2.37258E+00
 6.37160E+01 -2.32264E+00
 6.40120E+01 -2.29053E+00
 6.43080E+01 -2.26838E+00
 6.46040E+01 -2.23249E+00
 6.49000E+01 -2.17985E+00
 6.51960E+01 -2.15112E+00
 6.54920E+01 -2.11383E+00
 6.57880E+01 -2.07803E+00
 6.60840E+01 -2.03566E+00
 6.63800E+01 -2.01311E+00
 6.66760E+01 -1.97851E+00
 6.69720E+01 -1.93710E+00
 6.72680E+01 -1.91174E+00
 6.75640E+01 -1.86039E+00
 6.78600E+01 -1.81175E+00
 6.81560E+01 -1.78213E+00
 6.84520E+01 -1.75094E+00
 6.87480E+01 -1.72799E+00
 6.90440E+01 -1.70048E+00
 6.93400E+01 -1.66495E+00
 6.96360E+01 -1.63938E+00
 6.99320E+01 -1.60298E+00
 7.02280E+01 -1.56273E+00
 7.05240E+01 -1.52504E+00
 7.08200E+01 -1.49608E+00
 7.11160E+01 -1.44714E+00
 7.14120E+01 -1.41117E+00
 7.17080E+01 -1.38981E+00
 7.20040E+01 -1.34349E+00
 7.23000E+01 -1.33159E+00
 7.25960E+01 -1.30530E+00
 7.28920E+01 -1.27521E+00
 7.31880E+01 -1.24527E+00
 7.34840E+01 -1.22419E+00
